"comment_id","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"406","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Jan 6th 2021.<br>The day that Trump summoned his rabid supporters to stop the certification of a free and fair election simply because he wanted to stay in power like a failed, 3rd world dictator.<br>And also the day his supporters all were complicit in sedition against our nation.<br>This date should be marked by future generations as the day we were attacked by the enemy from within, but were victorious against those who sought to destroy what we have spent 240+ years defending.","Jan 6th 2021.
The day that Trump summoned his rabid supporters to stop the certification of a free and fair election simply because he wanted to stay in power like a failed, 3rd world dictator.
And also the day his supporters all were complicit in sedition against our nation.
This date should be marked by future generations as the day we were attacked by the enemy from within, but were victorious against those who sought to destroy what we have spent 240+ years defending.","@davidmccain7662","https://yt3.ggpht.com/ytc/AIdro_nKwEFY5n9CHY25s85J9xHQYkMa-TdSF3fwfftz-4M=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@davidmccain7662","UC03cX9tAU7b2ahD1mYTFIHg","TRUE","none","0","2022-01-09T19:34:10Z","2022-01-09T19:34:10Z","Ugwcaqr-w-HYjd9K87t4AaABAg",NA,NA
"407","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","They climbing up the building and walls  but the stairs are on the other side of the building 🤔","They climbing up the building and walls  but the stairs are on the other side of the building 🤔","@shawntrucking4517","https://yt3.ggpht.com/ytc/AIdro_lkW45K4p379svpT3uKJ3B8c9mG4CAL_u05c9OCqMfuAaM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@shawntrucking4517","UCW8vrsJ82AdMmusUaDJiSrQ","TRUE","none","5","2022-01-09T16:50:51Z","2022-01-09T16:50:51Z","Ugw2fNzjzT-VIajBX9R4AaABAg",NA,NA
"408","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Comparing this 2 the civil war yoooooo wat","Comparing this 2 the civil war yoooooo wat","@3mmiii975","https://yt3.ggpht.com/brjgeg9pM9EkYaIGd10LHPd0r2SZHf_IP7G3KO8CX8JlEgW9dy5fcrVKapGmq5tk5GFlHhI--Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@3mmiii975","UCqcoPou2-KxSBXbbXxib-Zw","TRUE","none","2","2022-01-09T16:14:03Z","2022-01-09T16:14:03Z","Ugzs-HT58a4HIQtw2E94AaABAg",NA,NA
"409","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","1/6 bothers me more than 9/11. Obviously not in terms of actual destruction, but more so in what it means. America has always and will always have external enemies willing to harm us and attempt to destroy our way of life. It just  feels very different watching fellow Americans turn traitorous and attempt to do what the 9/11 terrorists could not do: destroy our nations Capitol.","1/6 bothers me more than 9/11. Obviously not in terms of actual destruction, but more so in what it means. America has always and will always have external enemies willing to harm us and attempt to destroy our way of life. It just  feels very different watching fellow Americans turn traitorous and attempt to do what the 9/11 terrorists could not do: destroy our nations Capitol.","@slaughteredwolf","https://yt3.ggpht.com/ytc/AIdro_kSGfJDEc-ehaGCvwnyuNBr8kfhML-Yew76Nj8hUUSrrke4-fZIU5cLYjQMy1xZcxRHzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@slaughteredwolf","UCGlVeF88EUIDA1GzCPfGIVw","TRUE","none","0","2022-01-09T15:57:28Z","2022-01-09T15:57:28Z","UgyonwI60RCBPiVGjMd4AaABAg",NA,NA
"410","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Thank God none of these armed rent a cops worked at Kohls on black Friday they would have killed.hundreds.","Thank God none of these armed rent a cops worked at Kohls on black Friday they would have killed.hundreds.","@BobJones-ct9mn","https://yt3.ggpht.com/ytc/AIdro_lWTA30_muyC5rDsJRT-N0n-bcdFT9AT0KMPGPafXk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@BobJones-ct9mn","UCFwYqCk0z0SsTUGfPn80e1g","TRUE","none","0","2022-01-09T15:22:01Z","2022-01-09T15:22:01Z","Ugw0OKQLF8Mb7Y-fw3R4AaABAg",NA,NA
"411","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Yep...the worst this, the WORST that...the Terror and the deaths...YET, most are getting only mere MONTHS in Prison. No big deal really. If it was considered SERIOUS beyond words, the time in Prison for these people would be NO LESS THAN 10 years minimum. Stop the BS!! 😡😡","Yep...the worst this, the WORST that...the Terror and the deaths...YET, most are getting only mere MONTHS in Prison. No big deal really. If it was considered SERIOUS beyond words, the time in Prison for these people would be NO LESS THAN 10 years minimum. Stop the BS!! 😡😡","@yama5182","https://yt3.ggpht.com/ajLP1Odh57y-nSXn4ZEFDdU8AP3SN57FDdwkjuQWJR0Yy7Qg2VDQyzNckhmkKjNJhuJAcECE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@yama5182","UCJbQFVcTmAw-jyBFiZ-w3Xg","TRUE","none","0","2022-01-09T13:01:13Z","2022-01-09T13:01:13Z","UgwLoMlx1NMy27D-Qcp4AaABAg",NA,NA
"412","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The crony elite should be careful how they frame this, if you want to compare this to 911 and call it an insurrection and go after the “ terrorists”, next time what’s going to stop them bringing their guns","The crony elite should be careful how they frame this, if you want to compare this to 911 and call it an insurrection and go after the “ terrorists”, next time what’s going to stop them bringing their guns","@clarence_claymore.","https://yt3.ggpht.com/ytc/AIdro_n6uOZI4r4q2F4OSHeKE2eCQTL_P8aP2MfPwcj7xb47MOo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@clarence_claymore.","UCYsKO7Nm0lzbOhkIWWQI5ew","TRUE","none","0","2022-01-09T12:15:42Z","2022-01-09T12:15:42Z","UgwGVMkfW0ZIRkM7HqN4AaABAg",NA,NA
"413","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","NBC: Shows traumatic videos of last year, Also NBC at the end: This is who we are🤣","NBC: Shows traumatic videos of last year, Also NBC at the end: This is who we are🤣","@ltownhomie","https://yt3.ggpht.com/GD0phMBVaE-HSm2ee4V6pb2aWJ8vfyoVP4gSazbJ0xr-OvSP3C2fHhk1MSrRawgKD1Mp1MlKWQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ltownhomie","UCYnBDrqtzwAK5vVmB4E4zRw","TRUE","none","7","2022-01-09T11:56:19Z","2022-01-09T11:56:19Z","Ugw35KjHRnrg6qgdl-B4AaABAg",NA,NA
"414","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Peaceful Protest, end of story.","Peaceful Protest, end of story.","@letsgobrandon4596","https://yt3.ggpht.com/ytc/AIdro_kBZyti_EdG7Z2tPURAhtvZcDEoq73Vm0cSpJGX4RcB-exQUY_LOdwIilGHZgafdKmRUA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@letsgobrandon4596","UCSy7aIs4Vzzc9olVrsyKNzA","TRUE","none","4","2022-01-09T02:42:11Z","2022-01-09T02:42:11Z","UgzJH715xY1qF3ygQDJ4AaABAg",NA,NA
"415","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Let’s Go Brandon","Let’s Go Brandon","@Diversityandcompassion","https://yt3.ggpht.com/h3bXO-yYU3V6XG6QD3yooNoxPz6FeQw675R123tGoSwY_4m2MpQ-zldQZ2CyfbIwtkvmKlUJ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Diversityandcompassion","UCgxrbBQp6MdjKbdApyCFWZQ","TRUE","none","2","2022-01-09T02:15:22Z","2022-01-09T02:15:22Z","UgzV7sRTZ1ln5SnL_qN4AaABAg",NA,NA
"416","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Sounds like they are being baby&#39;s on tv","Sounds like they are being baby's on tv","@hunterbaas8850","https://yt3.ggpht.com/QmD6HTu0fGD9zl8xU-z4xweNRTviAqGcR6uyiFdVDWZPZa8MVGoeK9G4ARqxOLiF0reFM5al=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hunterbaas8850","UCSXx_9xPvQ2oYKlyd9H9wLQ","TRUE","none","0","2022-01-09T01:49:33Z","2022-01-09T01:49:33Z","UgykPHj-U0TIOJWSLxF4AaABAg",NA,NA
"417","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6th , 1 day 1 location<br>BLM 2000 - Over 30 cities for multiple weeks","January 6th , 1 day 1 location
BLM 2000 - Over 30 cities for multiple weeks","@ctwwtc8761","https://yt3.ggpht.com/ytc/AIdro_nMRBtC6a7qEp0xtvB556BIx8nrrh9_NnApqsAGXHA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ctwwtc8761","UCIMB4kK5p_WZ_tXvDWCoecA","TRUE","none","5","2022-01-09T01:43:39Z","2022-01-09T01:43:39Z","Ugzp0BptqdK-z7eZ6fZ4AaABAg",NA,NA
"418","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Holy...Love and Peace... Wow.","Holy...Love and Peace... Wow.","@magusarcanum6149","https://yt3.ggpht.com/ytc/AIdro_mHeydY8QmMSIbzfrrV2x56ilPdQD0heSxNG--4HC5Mzw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@magusarcanum6149","UCM9et948xx20SzCl-PQ7ezg","TRUE","none","11","2022-01-09T01:40:57Z","2022-01-09T01:40:57Z","UgzS5TcVEeZPWPZ5EKV4AaABAg",NA,NA
"419","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Pepper SPRAY  !?!","Pepper SPRAY  !?!","@jacquelineortiz9629","https://yt3.ggpht.com/ytc/AIdro_lMYh7WA1glIhaD3Os_U9NH-kKamJnPkV1-CpIwpGc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jacquelineortiz9629","UCpPlhkxZPAHv181fBOtFw4Q","TRUE","none","0","2022-01-09T00:50:35Z","2022-01-09T00:50:35Z","UgzqV-yjRohO8AZAPI94AaABAg",NA,NA
"420","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","&quot;The Tree Of Liberty must be refreshed from time to time with the blood of patriots and tyrants&quot; -Thomas Jefferson","""The Tree Of Liberty must be refreshed from time to time with the blood of patriots and tyrants"" -Thomas Jefferson","@charliehall4168","https://yt3.ggpht.com/ytc/AIdro_lJtEzfe5SjsTce6hvhQPZBo8L2yS3waPBYN6KVAnY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@charliehall4168","UCc-uvsx_RLQYkX29twaTplQ","TRUE","none","15","2022-01-08T23:59:18Z","2022-01-08T23:59:18Z","Ugx-G9JWT36ZNYj42qB4AaABAg",NA,NA
"421","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","<b>&quot;Those who lost their lives?&quot;</b> what the unarmed female Trump supporter?? You believe this crap then more fool you - you fool","*""Those who lost their lives?""* what the unarmed female Trump supporter?? You believe this crap then more fool you - you fool","@stunnerofagunner","https://yt3.ggpht.com/PxxP-GHuLTO860AZ1ac7L_rDnD5VJ2wDS7sRFpkpOapEZqrygHSGODvlo4YfoMxVsfadwSmZIw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@stunnerofagunner","UCyiZrqjYGrDNJEMgda7gq8A","TRUE","none","1","2022-01-08T22:29:33Z","2022-01-08T22:29:33Z","UgzjgvIhUDLz1pFklsh4AaABAg",NA,NA
"422","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Worst attack on American democracy?<br>Politicians should pay for their own protection cause I wouldn’t approve to protect corrupt politicians.","Worst attack on American democracy?
Politicians should pay for their own protection cause I wouldn’t approve to protect corrupt politicians.","@jeremyv11000","https://yt3.ggpht.com/ytc/AIdro_m45sycaBn05v0flQ2Pd3kw_KCHx2jWg56f7gs67q94dLw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeremyv11000","UCu8QWj-35nb2dG6bRvAzLNQ","TRUE","none","1","2022-01-08T21:07:18Z","2022-01-08T21:07:18Z","UgxGgqb8Z-2ZhUlQBXd4AaABAg",NA,NA
"423","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","R.I.P Ashley.","R.I.P Ashley.","@svensorensen7272","https://yt3.ggpht.com/ytc/AIdro_naVtQgGqLR2mEJBYsUptJWeahbG_5vnBCPaDOqBcwUdRBL6bJjSCLq-kGRbS6uIBwmZQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@svensorensen7272","UCJXbqL3WUh0w3-Tszzc0IzQ","TRUE","none","3","2022-01-08T19:05:07Z","2022-01-08T19:05:07Z","UgyVzrylEfh-zt2RMa54AaABAg",NA,NA
"424","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6th holiday mementos and cards when?","January 6th holiday mementos and cards when?","@YourMom-ll4el","https://yt3.ggpht.com/ytc/AIdro_mWC1hyKJe36EH1N3YVbTLLu6Z-t9QJmPx-K3582sdLhw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@YourMom-ll4el","UC6UGCyIYIikJmT9ty2crn7g","TRUE","none","1","2022-01-08T18:08:39Z","2022-01-08T18:08:39Z","UgzriMhpfmsEVW2Y97x4AaABAg",NA,NA
"425","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This was a terrorists attack they wont stop until democracy is gone and replaced with a Dictator only anti American would see this as a good thing when our country falls it will fall on us all","This was a terrorists attack they wont stop until democracy is gone and replaced with a Dictator only anti American would see this as a good thing when our country falls it will fall on us all","@olddude5708","https://yt3.ggpht.com/ytc/AIdro_mmo6LXsPYnvKLESSZCminRrC4U3_R0wOlVlCpOcfU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@olddude5708","UCRTrjHxE2rkwky88Vv2CYvA","TRUE","none","0","2022-01-08T16:08:32Z","2022-01-08T16:08:32Z","UgyUKST3DOpzOJFPZa54AaABAg",NA,NA
"426","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This was a great day  !!!!!!<br>We need more  !!!!!!!!","This was a great day  !!!!!!
We need more  !!!!!!!!","@JohnSmith-qw1mq","https://yt3.ggpht.com/ytc/AIdro_nbnIwyYsF5KGzS2pWd-Bbv2zgtWKXIXYtKtnh9Q669BzQAGM9gxLELfbqgp3aEheu7BQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@JohnSmith-qw1mq","UC2wigjQwj8-FDt8Y01MoalQ","TRUE","none","6","2022-01-08T15:31:10Z","2022-01-09T04:39:58Z","UgxyJvLsvGGtMHMbXCt4AaABAg",NA,NA
"427","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","If the Capital isn&#39;t open to Americans, then we haven&#39;t got a democracy.  If we haven&#39;t got a democracy, then we have a responsibility to overthrow tyranny.","If the Capital isn't open to Americans, then we haven't got a democracy.  If we haven't got a democracy, then we have a responsibility to overthrow tyranny.","@howardmenkes2926","https://yt3.ggpht.com/ytc/AIdro_kT7XrqyepfMgMYPWJb1gqMOoI2ao0ekyMU7CqG_58=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@howardmenkes2926","UCa_GmTxy8m_w0RzCtjzekrw","TRUE","none","0","2022-01-08T14:43:39Z","2022-01-08T14:43:39Z","UgxmR8BwSt7QU8Pm6DN4AaABAg",NA,NA
"428","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","DISLIKE. MOVE ON. SHAMEFUL to compare this to 09/11. Shameful and Outrageous.","DISLIKE. MOVE ON. SHAMEFUL to compare this to 09/11. Shameful and Outrageous.","@modokmike3601","https://yt3.ggpht.com/ytc/AIdro_kuOKhVRQz1ubZbE3CZSMpdU2ydxG-JmE3mSa1JVzLHSBk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@modokmike3601","UC5ZiXcUgZe-oK5awKq1G3aw","TRUE","none","2","2022-01-08T13:21:46Z","2022-01-08T13:21:46Z","UgwN5AZvnaWAKi6HAw54AaABAg",NA,NA
"429","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Tourist tour, fbi, cia, democrats?<br><br>You decide.","Tourist tour, fbi, cia, democrats?

You decide.","@tuulasa","https://yt3.ggpht.com/ytc/AIdro_kim7-0JpQwD4RO4CyiZZn6jXWE9kIe70pi7hpOtJc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@tuulasa","UCzc6pQpBIw7aJ6FFhGFm5Gg","TRUE","none","0","2022-01-08T12:32:42Z","2022-01-08T12:32:42Z","UgwEFBXPVPT02JnVFFt4AaABAg",NA,NA
"430","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Hillary Clinton needs to make the list","Hillary Clinton needs to make the list","@KingKoopaXIII","https://yt3.ggpht.com/BcRCHUt1aAKwSDuvfacMCNx2gbDlOh73OWcdG91MJvwzLffDcofLAM9jIXJJZ06lHxk2XMv3zw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@KingKoopaXIII","UCJOy-wysoX4J7uPh3Uuvu2A","TRUE","none","0","2022-01-08T12:21:13Z","2022-01-08T12:21:13Z","UgwvnTifyLFEzDQOg6p4AaABAg",NA,NA
"431","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","I hope you realize the weight you Cary as a Government Official.. These people are Angry at you for a reason.","I hope you realize the weight you Cary as a Government Official.. These people are Angry at you for a reason.","@KingKoopaXIII","https://yt3.ggpht.com/BcRCHUt1aAKwSDuvfacMCNx2gbDlOh73OWcdG91MJvwzLffDcofLAM9jIXJJZ06lHxk2XMv3zw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@KingKoopaXIII","UCJOy-wysoX4J7uPh3Uuvu2A","TRUE","none","1","2022-01-08T12:20:42Z","2022-01-08T12:20:42Z","UgwoX97-F2fx2VrfA8t4AaABAg",NA,NA
"432","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Joe Biden just said it&#39;s 2020. We have bigger problems under this Admin.","Joe Biden just said it's 2020. We have bigger problems under this Admin.","@angelabaiers5055","https://yt3.ggpht.com/ytc/AIdro_lBzq1FN4sp0UgLhra0UsJ0KaOF5lGUJnG8DFdv_33IEvs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@angelabaiers5055","UCBXjiF4Nb0u8DZo6IAQtE_w","TRUE","none","0","2022-01-08T09:49:03Z","2022-01-08T09:49:03Z","UgxwxhfDasJm7r8HQLR4AaABAg",NA,NA
"433","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","more of them should have been $hOt. hundreds more.","more of them should have been $hOt. hundreds more.","@DF-xs7ov","https://yt3.ggpht.com/ytc/AIdro_ltnDN5U0ARtzJaKMccZ8HyTtQS3k4A5JfDFpyX3gkY593z=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@DF-xs7ov","UCUSuYFtwzFTV-S2sMOU4LZw","TRUE","none","0","2022-01-08T06:54:56Z","2022-01-08T06:54:56Z","UgwI1aRC5XszyJCvEK54AaABAg",NA,NA
"434","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Look up Dr. Mattias Desmet Mass Formation Pyschosis.  This is what the main stream media is doing to us!  Repeat enough times and we all follow and believe their nonsense!","Look up Dr. Mattias Desmet Mass Formation Pyschosis.  This is what the main stream media is doing to us!  Repeat enough times and we all follow and believe their nonsense!","@ellfozim","https://yt3.ggpht.com/ytc/AIdro_kvYDQwGg7ozhu048SExHOyNAWXz7BYB0YBvxrsuLn2dFU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ellfozim","UCEPjX0GsQndE9XggsVbpoyg","TRUE","none","0","2022-01-08T01:48:33Z","2022-01-08T01:48:33Z","UgwlaEwrCQz5bsP9Tjx4AaABAg",NA,NA
"435","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Not the first time the capital was stormed. Using the word democracy when citizens where outraged of the election being rigged and if it wasnt rigged they prevented ppl from seeing the count and alot of shady covering up was happening live u could imagine the frustration yet u sit and say DEMOCRACY. What democracy!?","Not the first time the capital was stormed. Using the word democracy when citizens where outraged of the election being rigged and if it wasnt rigged they prevented ppl from seeing the count and alot of shady covering up was happening live u could imagine the frustration yet u sit and say DEMOCRACY. What democracy!?","@zeltronplayz2858","https://yt3.ggpht.com/ytc/AIdro_kMWda5ZZnjaonDXcvxDYyDaXInbvkTdu06-PYb-Zz8JQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zeltronplayz2858","UCLS2s9reOfsoQeNwmFsz7VA","TRUE","none","0","2022-01-08T01:22:54Z","2022-01-08T01:22:54Z","UgzIvZg7fvm6_S59KvB4AaABAg",NA,NA
"436","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","So from what ik trump wanted a protest of course peacefully but it went out of control and now they wanna hold him accountable for sum he didnt do","So from what ik trump wanted a protest of course peacefully but it went out of control and now they wanna hold him accountable for sum he didnt do","@zeltronplayz2858","https://yt3.ggpht.com/ytc/AIdro_kMWda5ZZnjaonDXcvxDYyDaXInbvkTdu06-PYb-Zz8JQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zeltronplayz2858","UCLS2s9reOfsoQeNwmFsz7VA","TRUE","none","0","2022-01-08T01:18:56Z","2022-01-08T01:18:56Z","UgyraoLKbzQ3W4wlg4t4AaABAg",NA,NA
"437","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","YAWNING","YAWNING","@ginolorenzo9851","https://yt3.ggpht.com/ytc/AIdro_l28kDyLR1WskdE1NQiQD0X5fXSfag1ADf6UM9gEQw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ginolorenzo9851","UCfkMzoCpfwCMb6jkpWKJ7rA","TRUE","none","0","2022-01-08T00:49:10Z","2022-01-08T00:49:10Z","UgzxQbA92ZVH-jxFdAt4AaABAg",NA,NA
"438","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","wow this is very much nitpicked","wow this is very much nitpicked","@berosar","https://yt3.ggpht.com/ytc/AIdro_mHORw23Xj3JEwfhU0dL9jYlZ8F9FpgWhg2NwvHxecSws0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@berosar","UCrYEg3N3k2XyeL6oICvW8ww","TRUE","none","0","2022-01-08T00:30:54Z","2022-01-08T00:30:54Z","Ugy8gEHI7W2NM0YZtVF4AaABAg",NA,NA
"439","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","I like how they cherry pick the video segments. After the men shout let&#39;s go in there and use the gallows the crown shouted FBI, don&#39;t listen to him. The guy carrying the confederate flag is a known Antifa leader... The list of lies of the MSM goes on and on.","I like how they cherry pick the video segments. After the men shout let's go in there and use the gallows the crown shouted FBI, don't listen to him. The guy carrying the confederate flag is a known Antifa leader... The list of lies of the MSM goes on and on.","@ryanellsworth7246","https://yt3.ggpht.com/ytc/AIdro_nKMz0DA4CLLhFw4m21iAwyM2NUTnlODzxXu81IF-0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ryanellsworth7246","UCxSBTSrwennRXfzSBT3gJlw","TRUE","none","2","2022-01-08T00:28:10Z","2022-01-08T00:28:10Z","UgyrKpb2T2-wuBYxDtx4AaABAg",NA,NA
